Date,Open,High,Low,Close,Adj Close,Volume
2016-09-01,1.560000,1.560000,1.520000,1.520000,1.520000,953
2016-09-02,1.500000,1.600000,1.500000,1.600000,1.600000,23200
2016-09-06,1.550000,1.560000,1.430000,1.510000,1.510000,11900
2016-09-07,1.500000,1.580000,1.500000,1.580000,1.580000,5100
2016-09-08,1.580000,1.580000,1.390000,1.500000,1.500000,35400
2016-09-09,1.450000,1.480000,1.390000,1.480000,1.480000,44113
2016-09-12,1.434000,1.460000,1.280000,1.450000,1.450000,20900
2016-09-13,1.400000,1.400000,1.378000,1.380000,1.380000,12200
2016-09-14,1.377700,1.450000,1.377700,1.450000,1.450000,3395
2016-09-15,1.400000,1.490000,1.400000,1.490000,1.490000,500
2016-09-16,1.400000,1.420000,1.370000,1.410000,1.410000,28922
2016-09-19,1.440000,1.450000,1.430000,1.450000,1.450000,2000
2016-09-20,1.450000,1.450000,1.430000,1.450000,1.450000,7368
2016-09-21,1.450000,1.500000,1.450000,1.490000,1.490000,11550
2016-09-22,1.500000,1.580000,1.500000,1.530000,1.530000,12900
2016-09-23,1.500000,1.500000,1.500000,1.500000,1.500000,2100
2016-09-26,1.530000,1.630000,1.530000,1.540000,1.540000,82100
2016-09-27,1.640000,1.730000,1.600000,1.620000,1.620000,46301
2016-09-28,1.650000,1.650000,1.580000,1.640000,1.640000,4328
2016-09-29,1.640000,1.690000,1.580000,1.690000,1.690000,4393
2016-09-30,1.700000,1.700000,1.600000,1.614000,1.614000,6300
2016-10-03,1.670000,1.670000,1.670000,1.670000,1.670000,1300
2016-10-04,1.700000,1.700000,1.670000,1.700000,1.700000,2800
2016-10-05,1.690000,1.690000,1.690000,1.690000,1.690000,1000
2016-10-06,1.680000,1.680000,1.660000,1.680000,1.680000,4800
2016-10-07,1.630000,1.650000,1.550000,1.550000,1.550000,9600
2016-10-10,1.650000,1.690000,1.650000,1.690000,1.690000,400
2016-10-11,1.620000,1.700000,1.620000,1.700000,1.700000,23467
2016-10-12,1.620000,1.620000,1.510000,1.540000,1.540000,19800
2016-10-13,1.550000,1.640000,1.500000,1.585000,1.585000,20800
2016-10-14,1.550000,1.582000,1.450000,1.510000,1.510000,12400
2016-10-17,1.530000,1.530000,1.480000,1.530000,1.530000,7600
2016-10-18,1.544000,1.580000,1.544000,1.550000,1.550000,2400
2016-10-19,1.580000,1.580000,1.560000,1.580000,1.580000,1700
2016-10-20,1.580000,1.580000,1.570000,1.580000,1.580000,8714
2016-10-21,1.580000,1.580000,1.580000,1.580000,1.580000,3200
2016-10-24,1.500000,1.600000,1.460000,1.460000,1.460000,7800
2016-10-25,1.560000,1.560000,1.450000,1.549000,1.549000,2900
2016-10-26,1.510000,1.610000,1.510000,1.610000,1.610000,300
2016-10-27,1.600000,1.650000,1.530000,1.530000,1.530000,1900
2016-10-28,1.560000,1.610000,1.550000,1.610000,1.610000,6000
2016-10-31,1.600000,1.690000,1.600000,1.610000,1.610000,10200
2016-11-01,1.630000,1.730000,1.560000,1.630000,1.630000,6700
2016-11-02,1.630000,1.730000,1.560000,1.710000,1.710000,20600
2016-11-03,1.630000,1.730000,1.590000,1.660000,1.660000,5916
2016-11-04,1.730000,1.730000,1.660000,1.720000,1.720000,4900
2016-11-07,1.720000,1.720000,1.720000,1.720000,1.720000,0
2016-11-08,1.700000,1.720000,1.670000,1.700000,1.700000,12100
2016-11-09,1.610000,1.610000,1.470000,1.600000,1.600000,5500
2016-11-10,1.570000,1.570000,1.550000,1.570000,1.570000,1400
2016-11-11,1.570000,1.830000,1.550000,1.700000,1.700000,67938
2016-11-14,1.700000,1.780000,1.536000,1.780000,1.780000,29663
2016-11-15,1.765400,1.990000,1.760000,1.990000,1.990000,92531
2016-11-16,1.960000,2.240000,1.950000,2.200000,2.200000,92316
2016-11-17,2.200000,2.870000,2.150000,2.685300,2.685300,228061
2016-11-18,2.750000,3.000000,2.620000,2.690000,2.690000,172251
2016-11-21,2.800000,2.950000,2.660000,2.700000,2.700000,122837
2016-11-22,2.700000,2.740000,2.610000,2.710000,2.710000,35891
2016-11-23,2.740000,2.780000,2.610000,2.730000,2.730000,10715
2016-11-25,2.780000,2.780000,2.700000,2.750000,2.750000,43105
2016-11-28,2.780000,3.200000,2.780000,3.170000,3.170000,150181
2016-11-29,3.150000,3.600000,3.150000,3.420000,3.420000,260857
2016-11-30,3.440000,3.590000,3.300000,3.460000,3.460000,111420
2016-12-01,3.460000,3.460000,3.160000,3.200000,3.200000,88113
2016-12-02,3.210000,3.390000,3.210000,3.380000,3.380000,70624
2016-12-05,3.390000,3.390000,3.270000,3.270000,3.270000,39400
2016-12-06,3.300000,3.450000,3.300000,3.400000,3.400000,30900
2016-12-07,3.400000,3.600000,3.400000,3.600000,3.600000,34448
2016-12-08,3.640000,4.200000,3.570000,4.040000,4.040000,115900
2016-12-09,4.040000,4.350000,4.000000,4.170000,4.170000,94903
2016-12-12,4.200000,4.470000,4.170000,4.350000,4.350000,45677
2016-12-13,4.420000,4.770000,4.420000,4.550000,4.550000,107900
2016-12-14,4.560000,5.500000,4.550000,5.160000,5.160000,228983
2016-12-15,5.450000,5.450000,4.710000,4.980000,4.980000,123853
2016-12-16,4.915000,5.100000,4.620000,5.100000,5.100000,109100
2016-12-19,5.000000,5.000000,4.750000,4.850000,4.850000,71809
2016-12-20,4.850000,5.100000,4.830000,4.930000,4.930000,66853
2016-12-21,5.300000,5.350000,4.840000,4.840000,4.840000,166000
2016-12-22,4.830000,4.830000,4.160000,4.500000,4.500000,193800
2016-12-23,4.300000,4.800000,4.300000,4.510000,4.510000,40500
2016-12-27,4.600000,4.600000,4.050000,4.320000,4.320000,108000
2016-12-28,4.200000,4.300000,3.700000,3.870000,3.870000,101488
2016-12-29,3.890000,4.090000,3.570000,4.080000,4.080000,83400
2016-12-30,3.950000,4.180000,3.950000,4.140000,4.140000,23261
2017-01-03,4.200000,4.650000,4.050000,4.250000,4.250000,66041
2017-01-04,4.240000,4.240000,3.950000,4.170000,4.170000,37200
2017-01-05,4.170000,4.220000,4.100000,4.180000,4.180000,18800
2017-01-06,4.010000,4.540000,4.010000,4.290000,4.290000,157100
2017-01-09,4.480000,4.480000,4.150000,4.290000,4.290000,52000
2017-01-10,4.330000,4.330000,4.160000,4.245000,4.245000,39000
2017-01-11,4.245000,4.300000,4.200000,4.250000,4.250000,16200
2017-01-12,4.250000,4.250000,4.210000,4.230000,4.230000,28211
2017-01-13,4.250000,4.350000,4.210000,4.350000,4.350000,36900
2017-01-17,4.400000,4.400000,4.020000,4.050000,4.050000,81800
2017-01-18,4.050000,4.180000,4.050000,4.180000,4.180000,14100
2017-01-19,4.180000,4.250000,4.060000,4.190000,4.190000,17800
2017-01-20,4.150000,4.250000,4.060000,4.120000,4.120000,20300
2017-01-23,4.160000,4.190000,3.910000,3.910000,3.910000,43400
2017-01-24,3.955000,3.955000,3.260000,3.670000,3.670000,105600
2017-01-25,3.800000,4.200000,3.800000,4.190000,4.190000,111900
2017-01-26,4.200000,4.250000,3.810000,3.900000,3.900000,34400
2017-01-27,3.950000,3.970000,3.820000,3.880000,3.880000,21300
2017-01-30,4.050000,4.140000,3.829900,4.080000,4.080000,42817
2017-01-31,4.080000,4.190000,4.080000,4.180000,4.180000,32500
2017-02-01,4.200000,4.580000,4.190000,4.570000,4.570000,78200
2017-02-02,4.500000,4.750000,4.300000,4.750000,4.750000,40500
2017-02-03,4.700000,5.090000,4.700000,4.950000,4.950000,75800
2017-02-06,4.900000,5.150000,4.840000,5.050000,5.050000,52700
2017-02-07,5.000000,5.000000,4.800000,5.000000,5.000000,46300
2017-02-08,5.000000,5.010000,4.770000,5.010000,5.010000,88900
2017-02-09,5.010000,5.400000,4.940000,5.390000,5.390000,109000
2017-02-10,5.390000,5.790000,5.240000,5.550000,5.550000,149400
2017-02-13,5.540000,5.840000,5.130000,5.340000,5.340000,235900
2017-02-14,4.000000,4.190000,3.830000,3.880000,3.880000,1028800
2017-02-15,4.190000,4.190000,3.900000,4.000000,4.000000,343000
2017-02-16,4.150000,4.150000,3.900000,3.940000,3.940000,114700
2017-02-17,3.900000,4.150000,3.900000,4.090000,4.090000,112400
2017-02-21,4.210000,4.210000,4.010000,4.010000,4.010000,136869
2017-02-22,4.050000,4.079600,3.950000,4.050000,4.050000,89009
2017-02-23,4.138000,4.138000,3.800000,3.940000,3.940000,81600
2017-02-24,3.950000,3.990000,3.782900,3.900000,3.900000,72481
2017-02-27,3.800000,3.900000,3.550000,3.570000,3.570000,203800
2017-02-28,3.610000,3.690000,3.497000,3.510000,3.510000,133552
2017-03-01,3.560000,3.600000,3.500000,3.510000,3.510000,127784
2017-03-02,3.540000,3.550000,3.520000,3.540000,3.540000,53378
2017-03-03,3.550000,4.000000,3.540000,3.930000,3.930000,178733
2017-03-06,4.000000,4.440000,3.921000,4.160000,4.160000,179700
2017-03-07,4.280000,4.280000,4.020000,4.170000,4.170000,57153
2017-03-08,4.250000,4.250000,4.170000,4.200000,4.200000,65942
2017-03-09,4.200000,4.326400,4.150000,4.190000,4.190000,56783
2017-03-10,4.190000,4.260000,4.180000,4.250000,4.250000,43632
2017-03-13,4.200000,4.350000,4.180000,4.341000,4.341000,57100
2017-03-14,4.380000,4.500000,4.150000,4.200000,4.200000,80745
2017-03-15,4.300000,4.350000,4.062000,4.320000,4.320000,109000
2017-03-16,4.210000,4.350000,4.210000,4.290000,4.290000,56000
2017-03-17,4.340000,4.490000,4.290000,4.490000,4.490000,100100
2017-03-20,4.500000,4.500000,4.350800,4.389900,4.389900,60502
2017-03-21,4.350000,4.410000,3.980000,3.980000,3.980000,124500
2017-03-22,3.980000,4.140000,3.750000,4.010000,4.010000,187100
2017-03-23,4.030000,4.180000,3.790000,4.070000,4.070000,394400
2017-03-24,4.120000,4.450000,4.096000,4.200000,4.200000,185700
2017-03-27,4.200000,4.250000,4.000000,4.220000,4.220000,370900
2017-03-28,4.180000,4.270000,4.030000,4.120000,4.120000,457600
2017-03-29,4.080000,4.230000,4.050000,4.140000,4.140000,35900
2017-03-30,4.170000,4.323000,4.120000,4.150000,4.150000,92900
2017-03-31,4.120000,4.210000,4.075000,4.130000,4.130000,54500
2017-04-03,4.100000,4.670000,4.080000,4.430000,4.430000,632600
2017-04-04,4.430000,4.430000,4.290000,4.310000,4.310000,81000
2017-04-05,4.240000,4.380000,4.120000,4.190000,4.190000,230300
2017-04-06,4.201200,4.320000,4.160200,4.320000,4.320000,61095
2017-04-07,4.320000,4.320000,4.204200,4.210000,4.210000,29605
2017-04-10,4.200000,4.240000,4.120000,4.130000,4.130000,42845
2017-04-11,4.180000,4.239000,3.970000,3.970000,3.970000,103881
2017-04-12,4.212900,4.212900,3.750000,3.830000,3.830000,121252
2017-04-13,3.866400,3.880000,3.770000,3.880000,3.880000,50300
2017-04-17,3.870000,4.080000,3.750000,3.940000,3.940000,159290
2017-04-18,3.900000,3.969000,3.750000,3.820000,3.820000,90700
2017-04-19,3.770000,4.000000,3.770000,3.870000,3.870000,72118
2017-04-20,3.940000,3.949000,3.840000,3.840000,3.840000,85200
2017-04-21,3.850000,3.850000,3.720000,3.740000,3.740000,79353
2017-04-24,3.800000,3.859000,3.650000,3.820000,3.820000,177600
2017-04-25,3.910000,3.910000,3.700000,3.810000,3.810000,58400
2017-04-26,3.840000,3.840000,3.700000,3.740000,3.740000,79145
2017-04-27,3.700000,3.800000,3.700000,3.740000,3.740000,151600
2017-04-28,3.770000,3.810000,3.600000,3.710000,3.710000,148117
2017-05-01,3.800000,3.950000,3.750000,3.860000,3.860000,291500
2017-05-02,3.900000,3.950000,3.680000,3.760000,3.760000,187096
2017-05-03,3.780000,3.900000,3.740000,3.860000,3.860000,61000
2017-05-04,3.800000,4.000000,3.799900,3.940000,3.940000,252189
2017-05-05,3.880000,4.100000,3.880000,4.000000,4.000000,205300
2017-05-08,3.900000,4.090000,3.869000,4.080000,4.080000,216356
2017-05-09,4.100000,4.300000,4.090000,4.240000,4.240000,281300
2017-05-10,4.200000,4.200000,3.980000,4.080000,4.080000,95000
2017-05-11,3.950000,4.027000,3.900000,4.000000,4.000000,49400
2017-05-12,3.870000,4.280000,3.855000,4.270000,4.270000,197700
2017-05-15,4.150000,4.250000,4.030000,4.050000,4.050000,101497
2017-05-16,4.020000,4.400000,3.860000,4.230000,4.230000,553502
2017-05-17,4.120000,4.336000,4.080000,4.290000,4.290000,248000
2017-05-18,4.320000,4.630000,4.180000,4.580000,4.580000,359100
2017-05-19,4.550000,5.370000,4.550000,5.320000,5.320000,671600
2017-05-22,5.370000,6.190000,5.370000,5.670000,5.670000,1392800
2017-05-23,5.730000,5.750000,5.100000,5.270000,5.270000,523000
2017-05-24,5.220000,5.460000,5.050000,5.440000,5.440000,372900
2017-05-25,5.520000,6.340000,5.500000,6.270000,6.270000,1288700
2017-05-26,6.350000,6.350000,5.870000,6.000000,6.000000,526133
2017-05-30,6.100000,6.100000,5.750000,5.890000,5.890000,467024
2017-05-31,5.820000,5.880000,5.600000,5.740000,5.740000,518400
2017-06-01,5.760000,6.699900,5.710000,6.530000,6.530000,1453988
2017-06-02,6.610000,6.940000,6.360000,6.690000,6.690000,706900
2017-06-05,6.740000,7.000000,6.530000,6.720000,6.720000,505900
2017-06-06,6.810000,7.200000,6.422000,6.660000,6.660000,1343500
2017-06-07,6.700000,6.710000,6.420000,6.550000,6.550000,510600
2017-06-08,6.580000,6.860000,6.460000,6.710000,6.710000,462300
2017-06-09,6.690000,6.770000,6.530000,6.590000,6.590000,326900
2017-06-12,6.710000,6.928000,6.450000,6.610000,6.610000,558700
2017-06-13,6.640000,6.690000,6.050000,6.200000,6.200000,732500
2017-06-14,6.420000,6.580000,6.310000,6.480000,6.480000,463000
2017-06-15,6.530000,6.550000,6.250000,6.440000,6.440000,274000
2017-06-16,6.440000,6.490000,6.180000,6.260000,6.260000,1287161
2017-06-19,6.140000,6.291000,5.840000,6.010000,6.010000,385400
2017-06-20,5.940000,6.060000,5.640000,5.730000,5.730000,571761
2017-06-21,5.740000,5.743000,5.360000,5.419200,5.419200,502995
2017-06-22,5.420000,5.520000,5.410000,5.480000,5.480000,157482
2017-06-23,5.500000,5.500000,4.910000,5.180000,5.180000,560023
2017-06-26,5.200000,5.200000,4.900000,5.050000,5.050000,177900
2017-06-27,4.910000,5.340000,4.878000,5.250000,5.250000,572600
2017-06-28,5.160000,5.630000,5.146000,5.500000,5.500000,854500
2017-06-29,5.550000,5.610000,5.150000,5.320000,5.320000,257329
2017-06-30,5.260000,5.360000,5.020000,5.130000,5.130000,190463
2017-07-03,5.080000,5.080000,4.820000,4.950000,4.950000,223800
2017-07-05,4.930000,4.950000,4.630000,4.730000,4.730000,365845
2017-07-06,4.670000,4.910000,4.610000,4.790000,4.790000,182309
2017-07-07,4.830000,4.898400,4.681000,4.720000,4.720000,119088
2017-07-10,4.650000,4.663000,3.930000,4.220000,4.220000,1006311
2017-07-11,4.270000,4.580000,4.230000,4.350000,4.350000,231100
2017-07-12,4.410000,4.610000,4.300000,4.610000,4.610000,134271
2017-07-13,4.610000,4.720000,4.410000,4.530000,4.530000,259000
2017-07-14,4.550000,4.600000,4.370000,4.390000,4.390000,136000
2017-07-17,4.420000,4.560000,4.382000,4.480000,4.480000,171800
2017-07-18,4.490000,4.628000,4.480000,4.520000,4.520000,44400
2017-07-19,4.460000,4.680000,4.410000,4.500000,4.500000,182500
2017-07-20,4.390000,4.560000,4.390000,4.450000,4.450000,125400
2017-07-21,4.450000,4.870000,4.442000,4.860000,4.860000,199900
2017-07-24,4.800000,5.190000,4.800000,5.000000,5.000000,334300
2017-07-25,5.000000,5.050000,4.840000,5.010000,5.010000,154000
2017-07-26,5.000000,5.160000,4.940000,5.090000,5.090000,224300
2017-07-27,5.160000,5.480000,5.060000,5.080000,5.080000,416600
2017-07-28,5.080000,5.140000,4.830000,4.890000,4.890000,135800
2017-07-31,4.950000,4.990000,4.770000,4.880000,4.880000,70700
2017-08-01,4.870000,4.870000,4.630000,4.750000,4.750000,103100
2017-08-02,4.750000,4.830000,4.600000,4.810000,4.810000,99600
2017-08-03,4.790000,4.837000,4.630000,4.760000,4.760000,87400
2017-08-04,4.720000,5.080000,4.720000,4.970000,4.970000,119600
2017-08-07,4.930000,4.970000,4.750000,4.860000,4.860000,70709
2017-08-08,4.780000,4.918500,4.690000,4.890000,4.890000,87560
2017-08-09,4.820000,4.940000,4.818000,4.920000,4.920000,205900
2017-08-10,4.860000,4.950000,4.730000,4.930000,4.930000,141200
2017-08-11,4.850000,5.070000,4.760000,4.840000,4.840000,158986
2017-08-14,4.960000,5.040000,4.840000,5.000000,5.000000,130300
2017-08-15,5.000000,5.139000,4.451000,4.500000,4.500000,504400
2017-08-16,4.660000,4.698200,4.330000,4.410000,4.410000,246708
2017-08-17,4.260000,4.450000,3.940000,4.000000,4.000000,513957
2017-08-18,4.110000,4.140000,3.510000,3.510000,3.510000,450000
2017-08-21,3.570000,3.609000,3.290000,3.460000,3.460000,373194
2017-08-22,3.460000,3.580000,3.440000,3.490000,3.490000,181289
2017-08-23,3.490000,3.650000,3.410000,3.650000,3.650000,198419
2017-08-24,3.650000,3.665300,3.490000,3.580000,3.580000,143624
2017-08-25,3.550000,3.590000,3.390000,3.420000,3.420000,271100
2017-08-28,3.470000,3.550100,3.400000,3.480000,3.480000,116581
2017-08-29,3.500000,3.550000,3.320000,3.430000,3.430000,203700
2017-08-30,3.500000,4.150000,3.500000,3.800000,3.800000,665397
2017-08-31,3.800000,4.500000,3.560000,4.230000,4.230000,2059324
2017-09-01,4.350000,4.385000,4.110000,4.270000,4.270000,493374
2017-09-05,4.400000,4.400000,4.050000,4.220000,4.220000,313409
2017-09-06,4.190000,4.220000,4.020000,4.090000,4.090000,270400
2017-09-07,4.070000,4.090000,3.900000,4.000000,4.000000,351728
2017-09-08,4.010000,4.080000,3.880000,3.910000,3.910000,271584
2017-09-11,null,null,null,null,null,null
2017-09-12,3.750000,3.920000,3.620000,3.710000,3.710000,313637
2017-09-13,3.680000,3.890000,3.630000,3.810000,3.810000,171060
2017-09-14,3.800000,3.910000,3.720000,3.810000,3.810000,221861
2017-09-15,3.800000,3.900000,3.780000,3.900000,3.900000,250037
2017-09-18,3.960000,3.970000,3.720000,3.750000,3.750000,240857
2017-09-19,3.750000,3.750000,3.630000,3.690000,3.690000,193483
2017-09-20,3.770000,3.800000,3.660000,3.730000,3.730000,188484
2017-09-21,3.700000,3.799000,3.620000,3.720000,3.720000,149630
2017-09-22,3.690000,3.780000,3.560000,3.580000,3.580000,357993
2017-09-25,3.610000,3.616000,3.390000,3.400000,3.400000,366798
2017-09-26,3.370000,3.493000,3.370000,3.440000,3.440000,227916
2017-09-27,3.450000,3.530000,3.440000,3.480000,3.480000,153125
2017-09-28,3.440000,3.560000,3.400000,3.480000,3.480000,160072
2017-09-29,3.420000,3.567000,3.350000,3.410000,3.410000,151567
2017-10-02,3.380000,3.420400,3.120000,3.350000,3.350000,266516
2017-10-03,3.240000,3.445000,3.240000,3.350000,3.350000,162247
2017-10-04,3.350000,3.400000,3.260000,3.350000,3.350000,233712
2017-10-05,3.370000,3.470000,3.180000,3.185000,3.185000,314927
2017-10-06,3.130000,3.249900,2.750000,2.800000,2.800000,1254615
2017-10-09,2.790000,2.790000,2.530000,2.600000,2.600000,894015
2017-10-10,2.600000,2.850000,2.600000,2.750000,2.750000,634573
2017-10-11,2.900000,3.110000,2.650000,2.790000,2.790000,648009
2017-10-12,2.810000,2.889000,2.610000,2.630000,2.630000,425264
2017-10-13,2.660000,2.660000,2.438000,2.560000,2.560000,471072
2017-10-16,2.560000,2.650000,2.400000,2.450000,2.450000,284455
2017-10-17,2.400000,2.560000,2.300000,2.450000,2.450000,447296
2017-10-18,2.490000,2.580000,2.381000,2.540000,2.540000,242083
2017-10-19,2.600000,2.600000,2.390000,2.420000,2.420000,216452
2017-10-20,2.430000,2.500000,2.330000,2.460000,2.460000,106164
2017-10-23,2.500000,2.680000,2.350000,2.400000,2.400000,242913
2017-10-24,2.400000,2.480000,2.360000,2.410000,2.410000,148964
2017-10-25,2.400000,2.450000,2.300000,2.370000,2.370000,93232
2017-10-26,2.350000,2.440000,2.310000,2.340000,2.340000,111594
2017-10-27,2.370000,2.390000,2.210000,2.330000,2.330000,180070
2017-10-30,2.360000,2.360000,2.270000,2.290000,2.290000,144902
2017-10-31,2.290000,2.360000,2.290000,2.340000,2.340000,97767
2017-11-01,2.390000,2.850000,2.390000,2.745700,2.745700,1035677
2017-11-02,2.750000,2.750000,2.467700,2.520000,2.520000,400786
2017-11-03,2.570000,2.580000,2.390000,2.410000,2.410000,167881
2017-11-06,2.420000,2.490000,2.300000,2.340000,2.340000,159248
2017-11-07,2.330000,2.390000,2.270000,2.290000,2.290000,214695
2017-11-08,2.260000,2.320000,2.170000,2.200000,2.200000,280868
2017-11-09,2.200000,2.280000,2.160000,2.170000,2.170000,150087
2017-11-10,2.130000,2.259600,2.100000,2.120000,2.120000,442539
2017-11-13,2.100000,2.249000,2.080000,2.160000,2.160000,294710
2017-11-14,2.100000,2.170000,1.800100,2.120000,2.120000,539770
2017-11-15,2.080000,2.180000,2.021000,2.130000,2.130000,182308
2017-11-16,2.210000,2.566000,2.146500,2.470000,2.470000,579577
2017-11-17,2.530000,2.560000,2.400000,2.410000,2.410000,218352
2017-11-20,2.400000,2.500000,2.145000,2.320000,2.320000,494085
2017-11-21,2.320000,2.360000,2.205600,2.290000,2.290000,114755
2017-11-22,2.290000,2.410000,2.250000,2.320000,2.320000,225457
2017-11-24,2.310000,2.320000,2.220000,2.250000,2.250000,82669
2017-11-27,2.250000,2.310000,2.110000,2.160000,2.160000,361584
2017-11-28,2.160000,2.230000,2.100000,2.178200,2.178200,223726
2017-11-29,2.170000,2.180100,1.900000,2.047900,2.047900,424795
2017-11-30,2.100000,2.260000,2.070000,2.260000,2.260000,240740
2017-12-01,2.260000,2.272200,2.130000,2.150000,2.150000,239538
2017-12-04,2.180000,2.240000,2.150000,2.200000,2.200000,196097
2017-12-05,2.180000,2.215000,2.150000,2.170000,2.170000,81970
2017-12-06,2.190000,2.287200,2.100000,2.170000,2.170000,645516
2017-12-07,2.170000,2.270000,2.150000,2.210000,2.210000,95242
2017-12-08,2.260000,2.289900,2.150000,2.190000,2.190000,135241
2017-12-11,2.200000,2.340000,2.170000,2.240000,2.240000,275819
2017-12-12,2.240000,2.280000,2.140000,2.150000,2.150000,113714
2017-12-13,2.180000,2.230000,2.090000,2.170000,2.170000,136765
2017-12-14,2.170000,2.230000,2.120000,2.150000,2.150000,97050
2017-12-15,2.150000,2.160000,2.100000,2.110000,2.110000,73814
2017-12-18,2.120000,2.176600,2.010100,2.090000,2.090000,266133
2017-12-19,2.090000,2.110000,2.032000,2.090000,2.090000,184717
2017-12-20,2.080000,2.105200,2.010000,2.040000,2.040000,147377
2017-12-21,2.060000,2.170200,2.050000,2.090000,2.090000,353240
2017-12-22,2.090000,2.120000,2.000000,2.110000,2.110000,281577
2017-12-26,2.090000,2.130000,1.910000,1.990000,1.990000,691973
2017-12-27,2.000000,2.060000,1.990000,2.010000,2.010000,169222
2017-12-28,2.050000,2.110000,1.995000,2.080000,2.080000,354103
2017-12-29,2.110000,2.230000,2.060000,2.170000,2.170000,236759
2018-01-02,2.200000,2.320000,2.180000,2.220000,2.220000,176833
2018-01-03,2.220000,2.290000,2.150000,2.177100,2.177100,298747
2018-01-04,2.160000,2.200000,2.100000,2.120000,2.120000,168663
2018-01-05,2.100000,2.250000,2.100000,2.170000,2.170000,191663
2018-01-08,2.170000,2.187400,2.090000,2.140000,2.140000,121000
2018-01-09,2.200000,2.580000,2.110000,2.220000,2.220000,1292756
2018-01-10,2.300000,2.580000,2.200000,2.555000,2.555000,1405047
2018-01-11,3.370000,3.630000,2.820000,3.170000,3.170000,9614323
2018-01-12,3.190000,3.190000,2.810000,2.880000,2.880000,1459704
2018-01-16,3.010000,3.050000,2.830000,2.870000,2.870000,772267
2018-01-17,2.910000,2.910000,2.650000,2.760000,2.760000,924722
2018-01-18,3.250000,3.440000,2.925900,3.200000,3.200000,3384872
2018-01-19,3.240000,4.240000,3.110000,3.920000,3.920000,4923636
2018-01-22,3.960000,4.160000,3.611000,3.850000,3.850000,2702672
2018-01-23,3.880000,4.017200,3.660000,3.710000,3.710000,650183
2018-01-24,3.710000,3.750000,3.450000,3.720000,3.720000,836900
2018-01-25,3.750000,3.790000,3.610000,3.710000,3.710000,441268
2018-01-26,3.810000,4.150000,3.680000,3.760000,3.760000,1569345
2018-01-29,3.950000,4.120000,3.770000,3.900000,3.900000,931773
2018-01-30,3.880000,3.907100,3.640000,3.790000,3.790000,531502
2018-01-31,3.820000,3.840000,3.430000,3.580000,3.580000,738338
2018-02-01,3.640000,3.830000,3.521200,3.810000,3.810000,625367
2018-02-02,3.820000,3.820000,3.580600,3.670000,3.670000,402857
2018-02-05,3.590000,3.670000,3.310000,3.430000,3.430000,548773
2018-02-06,3.350000,3.500000,3.100000,3.500000,3.500000,740363
2018-02-07,3.470000,3.500000,3.313400,3.410000,3.410000,153790
2018-02-08,3.410000,3.472800,3.230000,3.350000,3.350000,333283
2018-02-09,3.380000,3.380000,3.050000,3.110000,3.110000,442833
2018-02-12,3.140000,3.200000,3.050000,3.120000,3.120000,230564
2018-02-13,3.120000,3.450000,3.120000,3.320000,3.320000,349073
2018-02-14,3.280000,3.540000,3.250000,3.480000,3.480000,434248
2018-02-15,3.530000,3.630000,3.350000,3.430000,3.430000,214373
2018-02-16,3.450000,3.590000,3.380000,3.450000,3.450000,251478
2018-02-20,3.450000,3.540000,3.260000,3.320000,3.320000,167062
2018-02-21,3.320000,3.540000,3.300000,3.350000,3.350000,155319
2018-02-22,3.370000,3.440000,3.120000,3.220000,3.220000,220695
2018-02-23,3.230000,3.390000,3.190000,3.300000,3.300000,147190
2018-02-26,3.300000,3.440000,3.300000,3.340000,3.340000,176855
2018-02-27,3.350000,3.400000,3.200000,3.230000,3.230000,172021
2018-02-28,3.230000,3.255000,3.180000,3.220000,3.220000,86264
2018-03-01,3.180000,3.329900,3.150000,3.200000,3.200000,170898
2018-03-02,3.170000,3.260000,3.110000,3.240000,3.240000,100704
2018-03-05,3.250000,3.470000,3.250000,3.320000,3.320000,247158
2018-03-06,3.390000,3.550000,3.330000,3.520000,3.520000,215734
2018-03-07,3.400000,3.629000,3.360000,3.430000,3.430000,189654
2018-03-08,3.430000,3.540000,3.330000,3.480000,3.480000,125564
2018-03-09,3.490000,3.540000,3.380000,3.490000,3.490000,159177
2018-03-12,3.500000,3.500000,3.440000,3.500000,3.500000,142323
2018-03-13,3.500000,3.500000,3.300000,3.380000,3.380000,110196
2018-03-14,3.380000,3.390000,3.260000,3.320000,3.320000,132335
2018-03-15,3.340000,3.340000,3.130000,3.170000,3.170000,250808
2018-03-16,3.150000,3.190000,3.020000,3.190000,3.190000,199729
2018-03-19,3.190000,3.190000,3.020000,3.140000,3.140000,142970
2018-03-20,3.130000,3.130000,2.940000,3.070000,3.070000,243417
2018-03-21,3.050000,3.090000,2.970000,3.050000,3.050000,96819
2018-03-22,3.000000,3.029000,2.850000,2.880000,2.880000,211480
2018-03-23,2.880000,2.890000,2.690000,2.710000,2.710000,386680
2018-03-26,2.360000,2.550000,2.210000,2.520000,2.520000,1615685
2018-03-27,2.530000,2.689900,2.480000,2.580000,2.580000,465238
2018-03-28,2.580000,2.580000,2.340000,2.480000,2.480000,297817
2018-03-29,2.480000,2.540000,2.300000,2.420000,2.420000,402155
2018-04-02,2.420000,2.505000,2.380000,2.450000,2.450000,174638
2018-04-03,2.440000,2.460100,2.280000,2.320000,2.320000,308438
2018-04-04,2.300000,2.400000,2.290000,2.310000,2.310000,141368
